year,month,day,hour,发电量,光照强度,温度,湿度
2019,6,1,0,0.0,0.0,21.08,88.1
2019,6,1,1,0.0,0.0,21.52,80.52
2019,6,1,2,0.0,0.0,20.97,85.68
2019,6,1,3,0.0,0.0,20.61,82.41
2019,6,1,4,0.0,0.0,21.34,75.68
2019,6,1,5,0.0,0.0,20.7,82.63
2019,6,1,6,96.4734,68.53,20.61,85.62
2019,6,1,7,242.2946,183.93,21.75,82.17
2019,6,1,8,453.8251,431.7,24.37,68.62
2019,6,1,9,669.4668,625.39,26.11,56.06
2019,6,1,10,870.2149,746.08,27.3,40.26
2019,6,1,11,960.7038,993.9,28.17,34.47
2019,6,1,12,1052.9747,1008.19,28.87,32.84
2019,6,1,13,795.0786,739.23,29.36,27.84
2019,6,1,14,581.1455,601.04,29.0,24.88
2019,6,1,15,411.7645,528.53,28.97,27.02
2019,6,1,16,216.9417,235.19,28.45,35.02
2019,6,1,17,164.8458,137.42,27.39,36.65
2019,6,1,18,80.688,81.13,26.71,36.08
2019,6,1,19,4.2662,19.87,25.48,39.88
2019,6,1,20,0.0,0.0,24.2,48.47
2019,6,1,21,0.0,0.0,23.12,52.77
2019,6,1,22,0.0,0.0,22.53,50.69
2019,6,1,23,0.0,0.0,22.1,55.93
2019,6,2,0,0.0,0.0,20.95,61.05
2019,6,2,1,0.0,0.0,20.42,65.54
2019,6,2,2,0.0,0.0,20.0,70.27
2019,6,2,3,0.0,0.0,19.59,73.83
2019,6,2,4,0.0,0.0,19.23,81.72
2019,6,2,5,0.0,0.0,18.7,88.56
2019,6,2,6,93.1625,77.56,19.5,88.92
2019,6,2,7,293.5272,318.32,21.04,82.0
2019,6,2,8,552.2496,550.64,22.89,75.35
2019,6,2,9,763.9993,738.39,24.86,65.52
2019,6,2,10,910.3447,899.83,26.98,53.23
2019,6,2,11,1017.5859,997.01,28.54,46.18
2019,6,2,12,1036.1735,1083.29,29.43,37.62
2019,6,2,13,955.0426,1024.49,30.58,33.61
2019,6,2,14,856.13,891.8,31.65,32.81
2019,6,2,15,690.0769,710.39,31.38,31.25
2019,6,2,16,466.0068,535.83,31.83,28.65
2019,6,2,17,230.9421,360.89,31.3,31.0
2019,6,2,18,85.7637,124.68,30.79,34.13
2019,6,2,19,5.8214,4.58,28.84,38.45
2019,6,2,20,0.0,0.0,27.46,44.98
2019,6,2,21,0.0,0.0,25.84,57.12
2019,6,2,22,0.0,0.0,24.8,63.13
2019,6,2,23,0.0,0.0,23.77,65.32
2019,6,3,0,0.0,0.0,22.81,68.86
2019,6,3,1,0.0,0.0,22.59,71.13
2019,6,3,2,0.0,0.0,21.82,74.54
2019,6,3,3,0.0,0.0,21.6,77.34
2019,6,3,4,0.0,0.0,21.15,80.3
2019,6,3,5,0.0,0.0,20.5,86.8
2019,6,3,6,91.471,96.88,20.68,89.77
2019,6,3,7,273.0939,304.86,22.8,82.81
2019,6,3,8,528.558,538.64,24.86,73.33
2019,6,3,9,729.2434,737.94,27.35,65.46
2019,6,3,10,885.6712,898.77,29.22,58.61
2019,6,3,11,945.8758,1017.84,30.98,49.26
2019,6,3,12,983.8555,1099.72,32.17,39.77
2019,6,3,13,954.781,1036.33,33.15,31.34
2019,6,3,14,837.904,886.37,33.31,37.39
2019,6,3,15,684.4214,682.01,33.7,31.66
2019,6,3,16,460.3705,557.33,34.01,29.85
2019,6,3,17,219.9403,353.83,33.52,31.98
2019,6,3,18,73.6845,117.97,32.79,34.2
2019,6,3,19,2.2868,1.6,30.93,38.79
2019,6,3,20,0.0,0.0,29.61,39.56
2019,6,3,21,0.0,0.0,27.57,53.02
2019,6,3,22,0.0,0.0,26.9,48.9
2019,6,3,23,0.0,0.0,26.0,46.66
2019,6,4,0,0.0,0.0,25.4,50.36
2019,6,4,1,0.0,0.0,24.93,55.04
2019,6,4,2,0.0,0.0,24.03,65.69
2019,6,4,3,0.0,0.0,23.0,72.35
2019,6,4,4,0.0,0.0,22.2,83.28
2019,6,4,5,0.0,0.0,22.21,87.75
2019,6,4,6,102.3499,104.7,22.41,90.85
2019,6,4,7,216.8226,211.95,24.0,85.46
2019,6,4,8,485.0698,518.12,26.48,74.23
2019,6,4,9,702.6306,696.23,28.77,64.16
2019,6,4,10,854.4303,895.18,30.33,56.76
2019,6,4,11,953.8232,999.35,31.89,51.06
2019,6,4,12,972.9357,1029.43,33.02,44.97
2019,6,4,13,925.8527,997.98,33.82,44.41
2019,6,4,14,802.8562,852.95,34.49,37.02
2019,6,4,15,662.234,746.53,35.02,30.09
2019,6,4,16,417.5659,505.91,35.35,32.69
2019,6,4,17,203.4331,329.01,34.96,32.07
2019,6,4,18,70.0896,109.53,34.23,37.66
2019,6,4,19,3.2185,4.16,32.55,45.26
2019,6,4,20,0.0,0.0,31.0,50.34
2019,6,4,21,0.0,0.0,30.1,52.13
2019,6,4,22,0.0,0.0,29.57,52.91
2019,6,4,23,0.0,0.0,28.47,56.57
2019,6,5,0,0.0,0.0,27.41,61.91
2019,6,5,1,0.0,0.0,26.81,62.71
2019,6,5,2,0.0,0.0,26.38,58.1
2019,6,5,3,0.0,0.0,25.91,62.92
2019,6,5,4,0.0,0.0,24.72,72.13
2019,6,5,5,0.0,0.0,24.11,83.46
2019,6,5,6,98.996,99.09,24.9,79.65
2019,6,5,7,150.3592,152.26,25.61,74.51
2019,6,5,8,427.5428,583.6,27.52,66.71
2019,6,5,9,666.999,755.77,30.44,55.33
2019,6,5,10,859.6239,816.31,32.02,49.42
2019,6,5,11,880.1882,924.35,33.21,43.71
2019,6,5,12,976.8021,1052.85,34.18,41.31
2019,6,5,13,951.0303,1004.17,35.23,39.71
2019,6,5,14,676.9394,513.92,35.36,36.05
2019,6,5,15,691.2916,781.26,35.67,35.67
2019,6,5,16,437.9793,532.0,35.5,35.43
2019,6,5,17,203.9601,313.6,34.5,38.18
2019,6,5,18,76.2349,126.41,33.6,39.89
2019,6,5,19,1.5,1.41,32.21,40.48
2019,6,5,20,0.0,0.0,31.18,50.67
2019,6,5,21,0.0,0.0,30.59,53.08
2019,6,5,22,0.0,0.0,30.09,55.11
2019,6,5,23,0.0,0.0,29.7,54.46
2019,6,6,0,0.0,0.0,28.69,59.52
2019,6,6,1,0.0,0.0,25.82,81.16
2019,6,6,2,0.0,0.0,24.25,94.1
2019,6,6,3,0.0,0.0,23.8,96.41
2019,6,6,4,0.0,0.0,24.07,97.47
2019,6,6,5,0.0,0.0,24.35,96.63
2019,6,6,6,0.0939,1.53,25.1,93.14
2019,6,6,7,13.4926,29.35,24.46,96.94
2019,6,6,8,39.6072,36.76,22.9,97.89
2019,6,6,9,116.8108,196.81,23.5,95.18
2019,6,6,10,170.1459,112.09,23.5,98.04
2019,6,6,11,187.9579,123.8,23.99,97.91
2019,6,6,12,709.8049,446.26,24.59,98.58
2019,6,6,13,799.9883,936.68,27.93,77.57
2019,6,6,14,521.8778,369.55,27.89,72.78
2019,6,6,15,105.4563,93.97,25.06,82.64
2019,6,6,16,158.5033,92.24,22.5,89.88
2019,6,6,17,94.1061,102.38,22.76,80.92
2019,6,6,18,20.4915,10.19,22.74,77.57
2019,6,6,19,0.125,2.25,22.4,77.4
2019,6,6,20,0.0,0.0,22.11,78.0
2019,6,6,21,0.0,0.0,22.1,76.14
2019,6,6,22,0.0,0.0,21.76,76.49
2019,6,6,23,0.0,0.0,21.18,79.33
2019,6,7,0,0.0,0.0,20.77,82.51
2019,6,7,1,0.0,0.0,20.1,88.37
2019,6,7,2,0.0,0.0,19.7,90.33
2019,6,7,3,0.0,0.0,19.9,89.29
2019,6,7,4,0.0,0.0,19.6,92.92
2019,6,7,5,0.0,0.0,19.49,93.73
2019,6,7,6,92.5002,102.8,19.65,94.52
2019,6,7,7,278.0455,284.27,20.87,89.62
2019,6,7,8,530.7265,539.85,23.31,76.16
2019,6,7,9,774.5401,718.83,24.31,72.45
2019,6,7,10,884.1053,894.69,26.12,62.87
2019,6,7,11,911.1957,999.45,26.2,65.67
2019,6,7,12,902.9744,1162.96,27.23,64.82
2019,6,7,13,905.9507,1072.83,27.94,58.78
2019,6,7,14,689.7951,501.87,28.74,51.5
2019,6,7,15,526.2922,637.93,28.5,52.96
2019,6,7,16,469.2687,653.94,29.02,50.95
2019,6,7,17,228.0433,360.81,28.59,56.81
2019,6,7,18,84.6818,131.53,27.51,60.81
2019,6,7,19,7.2695,2.15,26.43,65.36
2019,6,7,20,0.0,0.0,25.69,69.54
2019,6,7,21,0.0,0.0,24.83,71.46
2019,6,7,22,0.0,0.0,24.21,73.76
2019,6,7,23,0.0,0.0,23.7,75.47
2019,6,8,0,0.0,0.0,23.3,77.47
2019,6,8,1,0.0,0.0,22.9,79.07
2019,6,8,2,0.0,0.0,22.24,82.37
2019,6,8,3,0.0,0.0,22.15,83.5
2019,6,8,4,0.0,0.0,21.7,86.78
2019,6,8,5,0.0,0.0,21.6,86.95
2019,6,8,6,86.4198,68.47,21.72,86.2
2019,6,8,7,271.2972,276.97,22.8,85.11
2019,6,8,8,514.654,521.61,24.72,78.64
2019,6,8,9,719.9265,643.08,26.89,69.81
2019,6,8,10,913.4313,880.48,28.28,62.43
2019,6,8,11,953.1029,1093.69,29.39,55.97
2019,6,8,12,979.7637,1003.05,29.65,54.47
2019,6,8,13,670.3738,381.05,29.68,53.86
2019,6,8,14,652.1524,455.86,30.42,49.41
2019,6,8,15,628.9345,690.21,31.23,45.18
2019,6,8,16,455.166,356.84,30.58,46.09
2019,6,8,17,222.1943,373.39,30.47,47.86
2019,6,8,18,89.1738,125.81,29.71,51.51
2019,6,8,19,7.365,7.2,28.32,60.34
2019,6,8,20,0.0,0.0,27.09,66.42
2019,6,8,21,0.0,0.0,26.77,66.81
2019,6,8,22,0.0,0.0,25.35,77.58
2019,6,8,23,0.0,0.0,25.34,75.64
2019,6,9,0,0.0,0.0,24.09,81.31
2019,6,9,1,0.0,0.0,24.01,81.58
2019,6,9,2,0.0,0.0,23.51,84.35
2019,6,9,3,0.0,0.0,23.22,86.01
2019,6,9,4,0.0,0.0,22.51,89.97
2019,6,9,5,0.0,0.0,22.49,90.02
2019,6,9,6,87.8862,72.27,22.7,91.91
2019,6,9,7,294.8441,320.56,24.07,87.28
2019,6,9,8,503.6147,550.18,25.8,81.22
2019,6,9,9,733.6212,539.73,27.59,74.28
2019,6,9,10,867.7493,812.97,30.44,62.16
2019,6,9,11,961.2612,1006.3,31.16,53.15
2019,6,9,12,987.3752,1011.41,32.49,47.92
2019,6,9,13,939.9891,910.31,32.5,47.34
2019,6,9,14,826.4731,930.36,33.61,45.0
2019,6,9,15,682.7624,715.07,33.32,43.46
2019,6,9,16,456.45,526.29,33.5,43.3
2019,6,9,17,230.1764,301.06,33.47,44.79
2019,6,9,18,64.1373,78.65,32.69,48.83
2019,6,9,19,2.6917,2.18,31.3,56.37
2019,6,9,20,0.0,0.0,29.87,59.74
2019,6,9,21,0.0,0.0,29.4,62.82
2019,6,9,22,0.0,0.0,29.2,63.35
2019,6,9,23,0.0,0.0,28.3,66.99
2019,6,10,0,0.0,0.0,27.64,70.59
2019,6,10,1,0.0,0.0,27.0,74.63
2019,6,10,2,0.0,0.0,26.32,83.13
2019,6,10,3,0.0,0.0,25.13,82.21
2019,6,10,4,0.0,0.0,24.96,73.55
2019,6,10,5,0.0,0.0,24.07,75.68
2019,6,10,6,45.1436,31.59,23.62,75.63
2019,6,10,7,272.498,272.42,23.74,73.88
2019,6,10,8,510.2312,536.65,24.52,65.48
2019,6,10,9,714.4148,742.78,25.42,63.47
2019,6,10,10,930.7115,924.72,25.92,59.46
2019,6,10,11,988.6815,1016.2,27.03,57.21
2019,6,10,12,1069.1489,1074.26,27.71,53.22
2019,6,10,13,991.112,1050.6,28.28,50.39
2019,6,10,14,913.0645,942.16,28.01,50.98
2019,6,10,15,740.1619,772.26,28.19,49.85
2019,6,10,16,515.2927,624.57,28.34,45.97
2019,6,10,17,249.182,414.97,28.06,45.27
2019,6,10,18,75.022,165.65,27.38,50.1
2019,6,10,19,3.865,8.8,26.19,52.93
2019,6,10,20,0.0,0.0,24.85,59.89
2019,6,10,21,0.0,0.0,23.9,64.72
2019,6,10,22,0.0,0.0,23.1,69.35
2019,6,10,23,0.0,0.0,22.62,71.45
2019,6,11,0,0.0,0.0,22.44,71.62
2019,6,11,1,0.0,0.0,21.5,78.55
2019,6,11,2,0.0,0.0,20.99,82.46
2019,6,11,3,0.0,0.0,20.9,81.17
2019,6,11,4,0.0,0.0,20.3,86.4
2019,6,11,5,0.0,0.0,20.57,84.69
2019,6,11,6,87.4061,70.5,20.61,88.29
2019,6,11,7,256.9285,266.98,22.8,73.4
2019,6,11,8,532.5074,480.23,24.14,66.0
2019,6,11,9,604.9662,538.58,25.27,58.8
2019,6,11,10,887.6793,923.75,26.31,57.34
2019,6,11,11,967.7114,1048.09,27.18,52.25
2019,6,11,12,876.0797,806.51,27.71,54.11
2019,6,11,13,951.1118,954.36,28.68,52.14
2019,6,11,14,834.6399,592.82,28.73,52.46
2019,6,11,15,652.7919,638.23,29.15,45.96
2019,6,11,16,490.4136,576.75,28.77,47.35
2019,6,11,17,198.4452,241.31,28.32,50.72
2019,6,11,18,77.9979,91.77,27.66,52.43
2019,6,11,19,2.6717,4.83,26.6,56.7
2019,6,11,20,0.0,0.0,25.7,61.93
2019,6,11,21,0.0,0.0,25.0,64.19
2019,6,11,22,0.0,0.0,24.71,65.67
2019,6,11,23,0.0,0.0,24.1,70.71
2019,6,12,0,0.0,0.0,23.61,72.06
2019,6,12,1,0.0,0.0,22.95,75.09
2019,6,12,2,0.0,0.0,22.4,78.22
2019,6,12,3,0.0,0.0,21.92,80.85
2019,6,12,4,0.0,0.0,21.11,85.52
2019,6,12,5,0.0,0.0,20.89,86.29
2019,6,12,6,64.4524,59.59,20.84,87.88
2019,6,12,7,179.3122,207.69,21.98,83.8
2019,6,12,8,283.2032,174.23,22.3,82.53
2019,6,12,9,493.0237,403.37,23.89,76.59
2019,6,12,10,864.4786,916.09,26.03,62.94
2019,6,12,11,713.5286,980.9,27.16,55.52
2019,6,12,12,1094.1684,994.45,27.63,55.54
2019,6,12,13,1032.1655,1046.89,29.03,47.99
2019,6,12,14,919.2454,972.2,29.04,38.48
2019,6,12,15,744.7532,804.35,29.73,39.13
2019,6,12,16,491.3769,600.9,29.7,41.33
2019,6,12,17,213.7571,389.14,29.73,40.83
2019,6,12,18,100.56,152.23,29.15,44.68
2019,6,12,19,3.0397,6.47,27.73,48.82
2019,6,12,20,0.0,0.0,26.29,63.91
2019,6,12,21,0.0,0.0,25.4,65.31
2019,6,12,22,0.0,0.0,24.6,67.26
2019,6,12,23,0.0,0.0,24.12,70.07
2019,6,13,0,0.0,0.0,23.4,72.28
2019,6,13,1,0.0,0.0,23.1,74.76
2019,6,13,2,0.0,0.0,23.0,70.88
2019,6,13,3,0.0,0.0,22.4,74.22
2019,6,13,4,0.0,0.0,21.94,76.36
2019,6,13,5,0.0,0.0,21.91,75.26
2019,6,13,6,48.9763,29.73,21.64,78.1
2019,6,13,7,63.0183,38.26,21.8,79.58
2019,6,13,8,181.5934,218.19,22.75,77.12
2019,6,13,9,248.5068,179.51,22.64,77.93
2019,6,13,10,260.7967,231.68,22.94,76.94
2019,6,13,11,301.65,273.53,23.97,73.04
2019,6,13,12,342.5354,343.63,24.14,69.8
2019,6,13,13,387.6,641.59,24.97,66.13
2019,6,13,14,432.6168,338.19,24.76,66.12
2019,6,13,15,540.9083,456.91,25.07,65.15
2019,6,13,16,266.5771,311.69,25.6,62.85
2019,6,13,17,295.1563,289.27,25.55,60.43
2019,6,13,18,107.3685,183.44,25.49,57.52
2019,6,13,19,3.5315,4.27,24.45,63.87
2019,6,13,20,0.0,0.0,23.8,67.73
2019,6,13,21,0.0,0.0,22.58,75.36
2019,6,13,22,0.0,0.0,22.5,75.69
2019,6,13,23,0.0,0.0,21.9,80.18
2019,6,14,0,0.0,0.0,21.8,83.18
2019,6,14,1,0.0,0.0,21.26,84.91
2019,6,14,2,0.0,0.0,20.46,91.0
2019,6,14,3,0.0,0.0,20.14,90.66
2019,6,14,4,0.0,0.0,19.67,92.42
2019,6,14,5,0.0,0.0,19.62,94.35
2019,6,14,6,92.9285,95.81,19.84,95.26
2019,6,14,7,275.2219,291.11,21.78,88.45
2019,6,14,8,458.9,514.21,22.9,80.71
2019,6,14,9,642.551,433.51,24.3,72.48
2019,6,14,10,771.5135,743.5,25.46,63.34
2019,6,14,11,929.8874,972.72,25.83,59.89
2019,6,14,12,1031.7044,1042.65,26.87,54.69
2019,6,14,13,909.4919,857.34,28.73,47.48
2019,6,14,14,864.6826,938.85,28.2,48.35
2019,6,14,15,730.5336,747.91,29.52,43.61
2019,6,14,16,471.2105,595.18,28.88,43.26
2019,6,14,17,234.1359,346.19,28.9,44.06
2019,6,14,18,79.0009,124.29,28.02,51.57
2019,6,14,19,2.6753,7.68,27.16,51.95
2019,6,14,20,0.0,0.0,26.6,54.96
2019,6,14,21,0.0,0.0,25.91,60.83
2019,6,14,22,0.0,0.0,24.44,72.32
2019,6,14,23,0.0,0.0,24.75,65.96
2019,6,15,0,0.0,0.0,23.92,73.22
2019,6,15,1,0.0,0.0,23.5,72.9
2019,6,15,2,0.0,0.0,22.34,81.92
2019,6,15,3,0.0,0.0,22.4,79.67
2019,6,15,4,0.0,0.0,21.8,85.67
2019,6,15,5,0.0,0.0,21.5,87.73
2019,6,15,6,85.0695,86.05,22.07,87.36
2019,6,15,7,240.1899,267.71,24.53,79.79
2019,6,15,8,438.0462,470.61,26.44,65.94
2019,6,15,9,621.1804,627.87,28.33,54.62
2019,6,15,10,604.892,659.28,29.31,52.1
2019,6,15,11,777.7069,978.69,30.91,46.16
2019,6,15,12,756.5298,797.16,32.32,41.15
2019,6,15,13,890.4081,1027.02,33.08,38.93
2019,6,15,14,781.1926,898.29,34.24,34.15
2019,6,15,15,609.5404,743.75,33.7,33.55
2019,6,15,16,353.4678,443.87,33.94,34.27
2019,6,15,17,211.1922,279.93,33.2,36.16
2019,6,15,18,78.3786,117.59,32.66,37.17
2019,6,15,19,1.848,4.63,32.35,39.07
2019,6,15,20,0.0,0.0,30.77,50.33
2019,6,15,21,0.0,0.0,29.8,52.71
2019,6,15,22,0.0,0.0,29.88,50.98
2019,6,15,23,0.0,0.0,27.8,63.99
2019,6,16,0,0.0,0.0,26.78,74.19
2019,6,16,1,0.0,0.0,26.01,78.12
2019,6,16,2,0.0,0.0,25.34,79.36
2019,6,16,3,0.0,0.0,24.9,77.14
2019,6,16,4,0.0,0.0,25.0,76.59
2019,6,16,5,0.0,0.0,24.48,78.48
2019,6,16,6,81.5204,60.76,24.69,76.91
2019,6,16,7,207.7307,229.74,25.16,74.65
2019,6,16,8,204.7749,188.52,26.11,69.9
2019,6,16,9,401.5395,252.29,27.4,65.91
2019,6,16,10,475.6796,485.91,29.3,59.53
2019,6,16,11,497.2082,533.51,30.41,55.7
2019,6,16,12,466.24,405.59,31.35,50.86
2019,6,16,13,409.2008,343.08,31.44,49.16
2019,6,16,14,417.3535,645.52,31.92,46.77
2019,6,16,15,225.7979,200.37,31.24,49.93
2019,6,16,16,252.2525,193.78,31.1,49.91
2019,6,16,17,144.4476,142.49,31.3,46.02
2019,6,16,18,49.3129,60.63,30.88,49.57
2019,6,16,19,4.041,4.05,30.03,52.96
2019,6,16,20,0.0,0.0,29.22,59.31
2019,6,16,21,0.0,0.0,28.48,57.54
2019,6,16,22,0.0,0.0,28.32,56.87
2019,6,16,23,0.0,0.0,27.9,60.15
2019,6,17,0,0.0,0.0,27.49,63.16
2019,6,17,1,0.0,0.0,26.97,66.11
2019,6,17,2,0.0,0.0,26.5,69.08
2019,6,17,3,0.0,0.0,26.57,70.15
2019,6,17,4,0.0,0.0,26.3,72.51
2019,6,17,5,0.0,0.0,26.2,74.15
2019,6,17,6,35.4177,38.93,26.0,77.41
2019,6,17,7,136.3278,122.46,26.4,77.14
2019,6,17,8,335.9198,398.25,27.65,71.05
2019,6,17,9,349.2,233.25,28.4,65.9
2019,6,17,10,362.4602,409.79,29.49,60.68
2019,6,17,11,402.7857,481.3,30.29,43.88
2019,6,17,12,408.018,405.52,30.56,41.49
2019,6,17,13,506.5982,433.65,31.01,29.93
2019,6,17,14,489.3909,573.33,32.09,28.41
2019,6,17,15,241.9099,222.95,31.2,34.23
2019,6,17,16,102.1598,100.31,30.1,35.37
2019,6,17,17,52.2875,51.24,29.18,45.62
2019,6,17,18,23.3374,25.64,27.85,56.22
2019,6,17,19,1.1538,0.0,25.25,77.09
2019,6,17,20,0.0,0.0,23.5,91.67
2019,6,17,21,0.0,0.0,22.9,89.34
2019,6,17,22,0.0,0.0,22.21,92.62
2019,6,17,23,0.0,0.0,21.53,95.2
2019,6,18,0,0.0,0.0,21.0,97.74
2019,6,18,1,0.0,0.0,21.0,97.77
2019,6,18,2,0.0,0.0,20.71,98.88
2019,6,18,3,0.0,0.0,20.79,99.82
2019,6,18,4,0.0,0.0,20.84,100.0
2019,6,18,5,0.0,0.0,20.95,100.0
2019,6,18,6,17.3841,13.51,21.29,99.69
2019,6,18,7,50.8478,66.55,21.43,99.67
2019,6,18,8,99.4561,91.15,22.11,98.79
2019,6,18,9,111.4601,63.61,22.3,98.01
2019,6,18,10,245.3245,210.55,22.68,97.37
2019,6,18,11,318.9309,309.84,24.05,92.56
2019,6,18,12,195.4203,81.89,23.91,90.62
2019,6,18,13,215.9425,142.89,23.97,91.26
2019,6,18,14,207.1687,239.86,24.37,89.05
2019,6,18,15,192.4898,237.29,25.27,84.29
2019,6,18,16,146.9386,122.93,25.27,85.38
2019,6,18,17,89.9192,85.51,25.37,83.69
2019,6,18,18,51.1541,84.34,25.5,83.54
2019,6,18,19,2.6389,8.56,25.1,84.53
2019,6,18,20,0.0,0.0,24.87,87.9
2019,6,18,21,0.0,0.0,24.49,90.71
2019,6,18,22,0.0,0.0,24.34,91.38
2019,6,18,23,0.0,0.0,24.29,94.21
2019,6,19,0,0.0,0.0,24.1,94.21
2019,6,19,1,0.0,0.0,23.9,94.63
2019,6,19,2,0.0,0.0,23.97,96.18
2019,6,19,3,0.0,0.0,23.7,97.5
2019,6,19,4,0.0,0.0,23.5,97.32
2019,6,19,5,0.0,0.0,23.4,96.85
2019,6,19,6,88.9698,50.24,23.42,94.65
2019,6,19,7,272.6173,108.19,24.25,89.94
2019,6,19,8,545.0811,535.59,26.35,79.93
2019,6,19,9,583.2106,350.24,26.04,79.51
2019,6,19,10,475.45,388.92,26.91,73.97
2019,6,19,11,367.6935,311.27,26.61,76.08
2019,6,19,12,464.197,458.55,27.19,73.59
2019,6,19,13,448.85,256.42,27.04,75.81
2019,6,19,14,433.5462,367.56,27.11,75.91
2019,6,19,15,544.6454,393.21,27.87,73.64
2019,6,19,16,492.3331,301.63,28.28,72.04
2019,6,19,17,226.9992,340.19,28.36,72.39
2019,6,19,18,58.7809,86.64,27.75,73.95
2019,6,19,19,2.4006,7.56,27.09,77.06
2019,6,19,20,0.0,0.0,26.14,82.57
2019,6,19,21,0.0,0.0,25.47,85.28
2019,6,19,22,0.0,0.0,25.1,87.79
2019,6,19,23,0.0,0.0,24.8,89.75
2019,6,20,0,0.0,0.0,24.8,89.79
2019,6,20,1,0.0,0.0,24.18,92.3
2019,6,20,2,0.0,0.0,23.8,94.35
2019,6,20,3,0.0,0.0,23.74,94.89
2019,6,20,4,0.0,0.0,23.6,95.44
2019,6,20,5,0.0,0.0,23.6,95.41
2019,6,20,6,3.4171,6.06,23.6,95.3
2019,6,20,7,7.8299,12.42,23.57,95.33
2019,6,20,8,72.5237,69.05,23.3,96.97
2019,6,20,9,158.5696,115.07,23.51,97.54
2019,6,20,10,180.4069,142.75,24.21,95.58
2019,6,20,11,172.8418,211.35,24.42,93.26
2019,6,20,12,266.455,206.09,24.83,91.49
2019,6,20,13,141.5329,140.93,24.81,88.32
2019,6,20,14,158.389,110.66,24.77,90.92
2019,6,20,15,81.7866,85.29,24.39,94.91
2019,6,20,16,26.5727,24.92,23.53,98.08
2019,6,20,17,16.2767,11.61,23.1,99.33
2019,6,20,18,28.7716,33.69,22.8,99.0
2019,6,20,19,0.5695,3.54,22.41,95.3
2019,6,20,20,0.0,0.0,22.41,94.22
2019,6,20,21,0.0,0.0,22.3,97.33
2019,6,20,22,0.0,0.0,21.96,96.97
2019,6,20,23,0.0,0.0,22.16,96.18
2019,6,21,0,0.0,0.0,22.2,95.81
2019,6,21,1,0.0,0.0,22.24,96.36
2019,6,21,2,0.0,0.0,22.5,98.4
2019,6,21,3,0.0,0.0,22.3,98.29
2019,6,21,4,0.0,0.0,22.2,98.78
2019,6,21,5,0.0,0.0,21.9,99.0
2019,6,21,6,52.7881,33.19,22.07,95.93
2019,6,21,7,266.2037,373.14,23.58,90.27
2019,6,21,8,417.6763,317.44,23.69,90.65
2019,6,21,9,776.5137,716.85,24.75,84.9
2019,6,21,10,700.7165,801.86,25.9,79.15
2019,6,21,11,917.3756,825.07,26.43,77.08
2019,6,21,12,973.3572,907.77,27.09,75.06
2019,6,21,13,938.2482,782.9,27.48,72.21
2019,6,21,14,792.29,672.28,28.17,68.6
2019,6,21,15,630.159,606.11,28.4,66.79
2019,6,21,16,425.9768,301.19,28.54,66.82
2019,6,21,17,320.863,396.37,28.23,65.5
2019,6,21,18,72.096,70.09,27.8,67.36
2019,6,21,19,2.1218,9.59,27.2,71.09
2019,6,21,20,0.0,0.0,26.3,76.25
2019,6,21,21,0.0,0.0,26.11,74.73
2019,6,21,22,0.0,0.0,25.13,81.68
2019,6,21,23,0.0,0.0,24.39,85.17
2019,6,22,0,0.0,0.0,23.36,90.14
2019,6,22,1,0.0,0.0,22.47,93.18
2019,6,22,2,0.0,0.0,21.8,93.23
2019,6,22,3,0.0,0.0,21.34,94.39
2019,6,22,4,0.0,0.0,21.0,95.69
2019,6,22,5,0.0,0.0,20.8,96.07
2019,6,22,6,24.3868,21.57,21.1,93.25
2019,6,22,7,100.174,99.17,21.7,90.38
2019,6,22,8,210.3466,217.8,21.87,89.28
2019,6,22,9,284.6396,199.79,22.58,86.22
2019,6,22,10,558.8081,507.24,23.57,82.08
2019,6,22,11,973.4194,949.16,25.34,75.03
2019,6,22,12,923.9798,1042.65,26.36,69.44
2019,6,22,13,1020.1326,784.52,26.85,67.89
2019,6,22,14,952.6806,930.29,27.73,63.93
2019,6,22,15,751.8511,827.99,27.91,58.74
2019,6,22,16,434.1614,646.45,28.19,59.16
2019,6,22,17,221.3146,257.62,28.0,57.95
2019,6,22,18,95.9293,101.31,26.97,54.74
2019,6,22,19,5.9374,16.27,25.86,61.76
2019,6,22,20,0.0,0.0,24.6,69.63
2019,6,22,21,0.0,0.0,24.19,71.48
2019,6,22,22,0.0,0.0,23.46,75.52
2019,6,22,23,0.0,0.0,22.89,77.48
2019,6,23,0,0.0,0.0,22.17,80.34
2019,6,23,1,0.0,0.0,21.6,83.14
2019,6,23,2,0.0,0.0,21.03,84.82
2019,6,23,3,0.0,0.0,20.65,87.52
2019,6,23,4,0.0,0.0,20.13,90.18
2019,6,23,5,0.0,0.0,19.8,93.49
2019,6,23,6,92.3882,106.52,20.89,92.78
2019,6,23,7,311.9549,316.86,23.45,80.82
2019,6,23,8,557.4715,559.69,23.72,80.08
2019,6,23,9,824.0143,746.71,25.19,69.22
2019,6,23,10,885.9144,799.17,25.94,64.81
2019,6,23,11,1086.3317,1051.31,26.42,59.69
2019,6,23,12,1094.7956,1164.05,27.77,56.47
2019,6,23,13,928.7044,1079.85,28.21,55.51
2019,6,23,14,865.8156,708.45,28.21,52.45
2019,6,23,15,629.9026,496.97,28.63,53.38
2019,6,23,16,477.6784,649.37,28.83,48.9
2019,6,23,17,299.8029,422.92,28.53,50.94
